USMARFORPAC,"United States Marine Component, Pacific Command"
USMARFORSOUTH,"United States Marine Component, Southern Command"
USMC,United States Marine Corps
USMCEB,United States Military Communications-Electronics Board
USMCR,United States Marine Corps Reserve
USMER,United States merchant ship vessel locator reporting system 
USMILGP,United States military group
USMILREP,United States military representative
USML,United States Munitions List
USMOG-W,United States Military Observer Group - Washington
USMS,United States Marshals Service
USMTF,United States message text format
USMTM,United States military training mission
USM,United States Navy
USNAVCENT,"United States Naval Forces, Central Command"
USNAVEUR,"United States Naval Forces, Europe"
USNAVSO,US Naval Forces Southern Command 
USNCB,United States National Central Bureau (INTERPOL)
USNMR,United States National Military representative
USNMTG,United States North Atlantic Treaty Organization    Military Terminology Group 
USNO,United States Naval Observatory
USNORTHCOM,United States Northern Command
USNR,United States Navy Reserve
USNS,United States Naval Ship
USPACAF,"United States Air Forces, Pacific Command"
USPACFLT,United States Pacific Fleet
USPACOM,United States Pacific Command
USPFO(P&C),United States Property and Fiscal Office (Purchasing and Contracting) 
USPHS,United States Public Health Service
USPS,United States Postal Service
USREPMC,United States representative to the military committee   
USSOCOM,United States Special Operations Command
HAF,Headquaters Air Force
USSOUTHAF,"United States Air Force, Southern Command"
USSOUTHCOM,United States Southern Command
USSS,United States Secret Service (TREAS)
USSS,United States Signals Intelligence (SIGINT) System
USSTRATCOM,United States Strategic Command
USTRANSCOM,United States Transportation Command
USUN,United States Mission to the United Nations
USW,undersea warfare
USW/USWC,undersea warfare and/or undersea warfare commander under secretary general
UT1,unit trainer
UT1,Universal Time
UTC,Coordinated Universal Time
UTC,unit type code 
UTM,universal transverse mercator
UTO,unit table of organization
UTR,underwater tracking range
UUV,unmanned underwater vehicle 
UVEPROM,ultraviolet erasable programmable read-only memory
UW,unconventional warfare 
UWOA,unconventional warfare operating area
UXO,unexploded explosive ordnance
UXO,unexploded ordnance 
V,search and rescue unit ground speed
V,sector pattern
V,volt
v,velocity of target drift
VA,Veterans Administration
VA,victim advocate
VA,vulnerability assessment
V&A,valuation and availability
VAAP,vulnerability assessment and assistance program
VAC,"volts, alternating current"
VARVAL,"vessel arrival data, list of vessels available to marine safety offices and captains of the port"
VAT B,"(weather) visibility (in miles), amount (of clouds, in eighths), (height of cloud) top (in thousands of feet), (height of cloud) base (in thousands of feet) "
VBIED,vehicle-borne improvised explosive device
VBS,"visit, board, search"
VBSS,"visit, board, search, and seizure "
VCC,voice communications circuit
VCG,virtual coordination group
VCJCS,Vice Chairman of the Joint Chiefs of Staff
VCNOG,"Vice Chairman, Nuclear Operations Group"
VCO,voltage controlled oscillator
VCOPG,"Vice Chairman, Operations Planners Group"
VCR,violent crime report
VCXO,voltage controlled crystal oscillator
VCXO,voltage controlled oscillator 
VDC,"volts, direct current"
VDJS,"Vice Director, Joint Staff"
VDL,video downlink
VDR,voice digitization rate
VDS,video subsystem
VDSD,visual distress signaling device
VDU,visual display unit
VDUC,visual display unit controller
VE,vertical error
VEE,Venezuelan equine encephalitis
VEH,vehicle
VEH,vehicular cargo
VEO,violent extremist organization
VERTREP,vertical replenishment
VF,voice frequency
VFR,visual flight rules
VFS,validating flight surgeon
VFTG,voice frequency telegraph
VHF,very high frequency
VI,visual information
VICE,advice
VID,visual identification
VID,visual identification information display
VINSON,encrypted ultrahigh frequency communications system
VIP,very important person
VIP,visual information processor
VIRIN,visual information record identification number
VIRS,verbally initiated release system
VIS,visual imaging system
VISA,Voluntary Intermodal Sealift Agreement
VISION ID,visual information professional identifier
VISOBS,visual observer
VLA,video information exchange system vertical line array
VLA,visual landing aid
VLF,very low frequency
VLR,very-long-range aircraft 
VMap,vector map
VMAQ,Marine tactical electronic warfare squadron
VMC,visual meteorological conditions
VMF,variable message format
VMGR,Marine aerial refueler and transport squadron vendor managed inventory
VNTK,target vulnerability indicator designating degree of hardness
VNTK,susceptibility of blast
VNTK,K-factor
VO,validation office
VOCODER,voice encoder
VOCU,voice orderwire control unit 
VOD,vertical onboard delivery
VOL,volunteer
vol,volume
VOLS,vertical optical landing system
VOR,very high frequency omnidirectional range station
VORTAC,very high frequency omnidirectional range station and/or tactical air navigation
VOX,voice actuation (keying)
VP,video processor
VPB,version planning board
VPD,version planning document
VPV,virtual prime vendor
VS,sector single-unit
VS&PT,vehicle summary and priority table
VSG,virtual support group
VSP,voice selection panel
V/STOL,sector single-unit radar
VSW,vertical and/or short takeoff and landing aircraft very shallow water
VTA,voluntary tanker agreement
VTC,video teleconferencing
VTOL,vertical takeoff and landing 
VTOL-UAS,vertical takeoff and landing unmanned aircraft system
VTOL-UAV,vertical takeoff and landing unmanned aerial vehicle
VTS ,vessel traffic service
VTT ,video teletraining
VU,volume unit
VV&A,"verification, validation, and accreditation"
VV&C,"verification, validation, and certification"
VX ,nerve agent (O-Ethyl S-Diisopropylaminomethyl Methylphosphonothiolate) 
W,sweep width
w,search subarea width
WAAR,Wartime Aircraft Activity Report
WACBE,World Area Code Basic Encyclopedia
WADS,Western Air Defense Sector
WAGB,icebreaker (USCG)
WAI,weather area of interest
WAN,wide-area network
WANGO,World Association of Non-Governmental Organizations wartime reserve mode
WARM,wartime reserve mode
WARNORD,warning order
WARP,web-based access and retrieval portal
WAS,wide area surveillance
WASP,war air service program
WATCHCON,watch condition
WB,wideband
WBGTI,wet bulb globe temperature index
WBIED,waterborne improvised explosive device
WC,wind current
WCA,water clearance authority
WCCS,Wing Command and Control System
WCDO,War Consumables Distribution Objective
WCE,weapons of mass destruction coordination element
WCO,World Customs Organization
WCS,weapons control status
WDCO,well deck control officer
WDT,warning and display terminal
WEAX,weather facsimile
Web SM,Web scheduling and movement
WES,weapon engagement status
WETM,weather team
WEU,Western European Union
WEZ,weapon engagement zone
WFE,warfighting environment
WFP,World Food Programme
WG,working group
WGS,Wideband Global Satellite Communications
WGS,World Geodetic System
WGS-84,World Geodetic System 1984
WH,wounded due to hostilities
WHEC,high-endurance cutter
WHNRS,wartime host-nation religious support
WHNS,wartime host-nation support
WHNSIMS,Wartime Host Nation Support Information Management System 
WHO,World Health Organization
WIA,wounded in action
WISDIM,Warfighting and Intelligence Systems Dictionary for Information Management 
WISP ,Wartime Information Security Program
WIT,weapons intelligence team
WLG,Washington Liaison Group
WMD,weapons of mass destruction
WMD-CST,weapons of mass destruction-civil support team
WMEC,Coast Guard medium-endurance cutter 
WMO,World Meteorological Organization
WMP,Air Force War and Mobilization Plan
WMP,War and Mobilization Plan 
WOC,wing operations center 
WOD,wind-over deck
WOD,word-of-day
WORM,write once read many
WOT,war on terrorism
WP,white phosphorous
WP,working party
WP,Working Party   
WPA ,water jet propulsion assembly 
WPAL ,wartime personnel allowance list
WPARR ,War Plans Additive Requirements Roster
WPB ,Coast Guard patrol boat
WPC ,Washington Planning Center
WPM,words per minute
WPN,weapon
WPR,War Powers Resolution
WR,war reserve
WR,weapon radius
WRA,Office of Weapons Removal and Abatement  
WRA,weapons release authority
WRAIR ,Walter Reed Army Institute of Research
WRC ,World Radiocommunication Conference
WRL,weapons release line
WRM,war reserve materiel
WRMS  ,war reserve materiel stock
WRR ,weapons response range (as well as wpns release rg)
WRS,war reserve stock
WRSA ,war reserve stocks for allies
WRSK ,war readiness spares kit
WRSK,war reserve spares kit
WS ,weather squadron
WSE ,weapon support equipment
WSES ,surface effect ship (USCG)
WSESRB ,Weapon System Explosive Safety Review Board
WSM,waterspace management
WSR ,weapon system reliability
WSV ,weapons system video 
WT ,warping tug
WT,weight
WTCA,water terminal clearance authority
WTCT ,weapons of mass destruction technical collection team 
WTI,weapons technical intelligence
WTLO ,water terminal logistic office
Wu ,uncorrected sweep width
WVRD ,"World Vision Relief and Development, Inc."
WWABNCP,worldwide airborne command post
WWI,World Wide Inventory
WWII,World War II
WWSVCS,Worldwide Secure Voice Conferencing System
WWX,worldwide express
WX ,weather 
X,initial position error
XMPP,Extracted Container Delivery System transceiver
XO,extensible messaging and presence protocol executive officer
XSB,barrier single unit 
Y,search and rescue unit (SRU) error 
YR,year
Z,zulu
z,effort
ZF,zone of fire
